kb_id	mention_id	root_uid
NILE20081	EMIC001V9U9.000110	IC001V9U9
NILE20081	EMIC001V9U9.002596	IC001V9U9
NILE20090	EMIC001V9U9.000097	IC001V9U9
NILE20091	EMIC001V9U9.004355	IC001V9U9
NILE20132	EMIC001V9U9.001690	IC001V9U9
NILE20092	EMIC001V9U9.003407	IC001V9U9
NILE20093	EMIC001V9U9.003183	IC001V9U9
NILE20094	EMIC001V9U9.003196	IC001V9U9
NILE20094	EMIC001V9U9.003235	IC001V9U9
NILE20094	EMIC001V9U9.003248	IC001V9U9
NILE20084	EMIC001V9U9.003131	IC001V9U9
NILE20084	EMIC001V9U9.003157	IC001V9U9
NILE20084	EMIC001V9U9.003209	IC001V9U9
NILE20084	EMIC001V9U9.003222	IC001V9U9
NILE20084	EMIC001V9U9.003261	IC001V9U9
NILE20084	EMIC001V9U9.003274	IC001V9U9
NILE20084	EMIC001V9U9.003308	IC001V9U9
NILE20095	EMIC001V9U9.001123	IC001V9U9
NILE20096	EMIC001V9U9.002476	IC001V9U9
NILE20097	EMIC001V9U9.002369	IC001V9U9
NILE20097	EMIC001V9U9.002429	IC001V9U9
NILE20098	EMIC001V9U9.001745	IC001V9U9
NILE20099	EMIC001V9U9.004209	IC001V9U9
NILE20100	EMIC001V9U9.003954	IC001V9U9
NILE20100	EMIC001V9U9.004097	IC001V9U9
NILE20100	EMIC001V9U9.004110	IC001V9U9
NILE20100	EMIC001V9U9.004123	IC001V9U9
NILE20100	EMIC001V9U9.004136	IC001V9U9
NILE20100	EMIC001V9U9.004149	IC001V9U9
NILE20100	EMIC001V9U9.002309	IC001V9U9
NILE20100	EMIC001V9U9.003907	IC001V9U9
NILE20069	EMIC001V9U9.003006	IC001V9U9
NILE20069	EMIC001V9U9.002296	IC001V9U9
NILE20066	EMIC001V9U9.000178	IC001V9U9
NILE20066	EMIC001V9U9.002395	IC001V9U9
NILE20072	EMIC001V9U9.000747	IC001V9U9
NILE20101	EMIC001V9U9.003368	IC001V9U9
NILE20101	EMIC001V9U9.003381	IC001V9U9
NILE20102	EMIC001V9U9.004342	IC001V9U9
NILE20103	EMIC001V9U9.003761	IC001V9U9
NILE20103	EMIC001V9U9.003774	IC001V9U9
NILE20103	EMIC001V9U9.003787	IC001V9U9
NILE20103	EMIC001V9U9.003800	IC001V9U9
NILE20103	EMIC001V9U9.003813	IC001V9U9
NILE20103	EMIC001V9U9.003826	IC001V9U9
NILE20104	EMIC001V9U9.000084	IC001V9U9
NILE20104	EMIC001V9U9.000473	IC001V9U9
NILE20104	EMIC001V9U9.000841	IC001V9U9
NILE20104	EMIC001V9U9.001643	IC001V9U9
NILE20104	EMIC001V9U9.001758	IC001V9U9
NILE20104	EMIC001V9U9.002570	IC001V9U9
NILE20104	EMIC001V9U9.003493	IC001V9U9
NILE20104	EMIC001V9U9.003506	IC001V9U9
NILE20104	EMIC001V9U9.003519	IC001V9U9
NILE20104	EMIC001V9U9.003532	IC001V9U9
NILE20104	EMIC001V9U9.003545	IC001V9U9
NILE20104	EMIC001V9U9.003558	IC001V9U9
NILE20104	EMIC001V9U9.003571	IC001V9U9
NILE20104	EMIC001V9U9.003584	IC001V9U9
NILE20104	EMIC001V9U9.003597	IC001V9U9
NILE20104	EMIC001V9U9.003610	IC001V9U9
NILE20104	EMIC001V9U9.003623	IC001V9U9
NILE20104	EMIC001V9U9.003636	IC001V9U9
NILE20104	EMIC001V9U9.003649	IC001V9U9
NILE20104	EMIC001V9U9.003662	IC001V9U9
NILE20104	EMIC001V9U9.003675	IC001V9U9
NILE20104	EMIC001V9U9.003688	IC001V9U9
NILE20104	EMIC001V9U9.003701	IC001V9U9
NILE20104	EMIC001V9U9.003714	IC001V9U9
NILE20105	EMIC001V9U9.004303	IC001V9U9
NILE20105	EMIC001V9U9.000982	IC001V9U9
NILE20105	EMIC001V9U9.001029	IC001V9U9
NILE20105	EMIC001V9U9.001933	IC001V9U9
NILE20105	EMIC001V9U9.003920	IC001V9U9
NILE20106	EMIC001V9U9.000687	IC001V9U9
NILE20134	EMIC001V9U9.000559	IC001V9U9
NILE20135	EMIC001V9U9.000969	IC001V9U9
NILE20108	EMIC001V9U9.001920	IC001V9U9
NILE20107	EMIC001V9U9.002797	IC001V9U9
NILE20109	EMIC001V9U9.003967	IC001V9U9
NILE20109	EMIC001V9U9.003980	IC001V9U9
NILE20110	EMIC001V9U9.000499	IC001V9U9
NILE20099	EMIC001V9U9.004162	IC001V9U9
NILE20111	EMIC001V9U9.004368	IC001V9U9
NILE20111	EMIC001V9U9.004381	IC001V9U9
NILE20079	EMIC001V9U9.000922	IC001V9U9
NILE20112	EMIC001V9U9.000306	IC001V9U9
NILE20112	EMIC001V9U9.001170	IC001V9U9
NILE20113	EMIC001V9U9.004006	IC001V9U9
NILE20113	EMIC001V9U9.000037	IC001V9U9
NILE20113	EMIC001V9U9.000653	IC001V9U9
NILE20114	EMIC001V9U9.002510	IC001V9U9
NILE20115	EMIC001V9U9.002557	IC001V9U9
NILE20115	EMIC001V9U9.003420	IC001V9U9
NILE20115	EMIC001V9U9.003433	IC001V9U9
NILE20115	EMIC001V9U9.003446	IC001V9U9
NILE20116	EMIC001V9U9.004175	IC001V9U9
NILE20136	EMIC001V9U9.000400	IC001V9U9
NILE20117	EMIC001V9U9.003394	IC001V9U9
NILE20117	EMIC001V9U9.003459	IC001V9U9
NILE20136	EMIC001V9U9.000815	IC001V9U9
NILE20118	EMIC001V9U9.002844	IC001V9U9
NILE20118	EMIC001V9U9.003321	IC001V9U9
NILE20118	EMIC001V9U9.002810	IC001V9U9
NILE20119	EMIC001V9U9.002343	IC001V9U9
NILE20078	EMIC001V9U9.001426	IC001V9U9
NILE20137	EMIC001V9U9.001110	IC001V9U9
NILE20130	EMIC001V9U9.000593	IC001V9U9
NILE20121	EMIC001V9U9.000734	IC001V9U9
NILE20120	EMIC001V9U9.000888	IC001V9U9
NILE20120	EMIC001V9U9.001076	IC001V9U9
NILE20120	EMIC001V9U9.001839	IC001V9U9
NILE20120	EMIC001V9U9.002891	IC001V9U9
NILE20070	EMIC001V9U9.002938	IC001V9U9
NILE20074	EMIC001V9U9.001063	IC001V9U9
NILE20122	EMIC001V9U9.000426	IC001V9U9
NILE20122	EMIC001V9U9.002583	IC001V9U9
NILE20122	EMIC001V9U9.004415	IC001V9U9
NILE20122	EMIC001V9U9.004441	IC001V9U9
NILE20123	EMIC001V9U9.004019	IC001V9U9
NILE20123	EMIC001V9U9.004032	IC001V9U9
NILE20123	EMIC001V9U9.004045	IC001V9U9
NILE20124	EMIC001V9U9.001826	IC001V9U9
NILE20124	EMIC001V9U9.004071	IC001V9U9
NILE20137	EMIC001V9U9.001792	IC001V9U9
NILE20077	EMIC001V9U9.003084	IC001V9U9
NILE20077	EMIC001V9U9.002750	IC001V9U9
NILE20075	EMIC001V9U9.000700	IC001V9U9
NILE20075	EMIC001V9U9.001656	IC001V9U9
NILE20075	EMIC001V9U9.003019	IC001V9U9
NILE20075	EMIC001V9U9.003032	IC001V9U9
NILE20075	EMIC001V9U9.003045	IC001V9U9
NILE20075	EMIC001V9U9.003071	IC001V9U9
NILE20075	EMIC001V9U9.003097	IC001V9U9
NILE20075	EMIC001V9U9.000353	IC001V9U9
NILE20125	EMIC001V9U9.000828	IC001V9U9
NILE20126	EMIC001V9U9.003144	IC001V9U9
NILE20126	EMIC001V9U9.003170	IC001V9U9
NILE20127	EMIC001V9U9.003860	IC001V9U9
NILE20107	EMIC001V9U9.004222	IC001V9U9
NILE20107	EMIC001V9U9.004235	IC001V9U9
NILE20107	EMIC001V9U9.004269	IC001V9U9
NILE20128	EMIC001V9U9.000781	IC001V9U9
NILE20129	EMIC001V9U9.004084	IC001V9U9
NILE20311	EMIC001VAPK.001398	IC001VAPK
NILE20312	EMIC001VAPK.001424	IC001VAPK
NILE20312	EMIC001VAPK.000685	IC001VAPK
NILE20313	EMIC001VAPK.001325	IC001VAPK
NILE20314	EMIC001VAPK.001385	IC001VAPK
NILE20315	EMIC001VAPK.001359	IC001VAPK
NILE20310	EMIC001VAPK.001411	IC001VAPK
NILE20310	EMIC001VAPK.000659	IC001VAPK
NILE20310	EMIC001VAPK.001896	IC001VAPK
NILE20316	EMIC001VAPK.000199	IC001VAPK
NILE20317	EMIC001VAPK.001095	IC001VAPK
NILE20318	EMIC001VAPK.001518	IC001VAPK
NILE20318	EMIC001VAPK.000881	IC001VAPK
NILE20319	EMIC001VAPK.000698	IC001VAPK
NILE20320	EMIC001VAPK.001849	IC001VAPK
NILE20320	EMIC001VAPK.001698	IC001VAPK
NILE20320	EMIC001VAPK.001724	IC001VAPK
NILE20320	EMIC001VAPK.001737	IC001VAPK
NILE20320	EMIC001VAPK.001935	IC001VAPK
NILE20320	EMIC001VAPK.000071	IC001VAPK
NILE20320	EMIC001VAPK.001685	IC001VAPK
NILE20320	EMIC001VAPK.001711	IC001VAPK
NILE20320	EMIC001VAPK.001948	IC001VAPK
NILE20320	EMIC001VAPK.000403	IC001VAPK
NILE20321	EMIC001VAPK.000301	IC001VAPK
NILE20322	EMIC001VAPK.001069	IC001VAPK
NILE20322	EMIC001VAPK.001129	IC001VAPK
NILE20322	EMIC001VAPK.001625	IC001VAPK
NILE20322	EMIC001VAPK.001176	IC001VAPK
NILE20322	EMIC001VAPK.001651	IC001VAPK
NILE20322	EMIC001VAPK.001638	IC001VAPK
NILE20323	EMIC001VAPK.000557	IC001VAPK
NILE20324	EMIC001VAPK.000792	IC001VAPK
NILE20325	EMIC001VAPK.000604	IC001VAPK
NILE20326	EMIC001VAPK.001270	IC001VAPK
NILE20327	EMIC001VAPK.001223	IC001VAPK
NILE20328	EMIC001VAPK.000335	IC001VAPK
NILE20329	EMIC001VAPK.001784	IC001VAPK
NILE20329	EMIC001VAPK.001823	IC001VAPK
NILE20329	EMIC001VAPK.001797	IC001VAPK
NILE20330	EMIC001VAPK.000416	IC001VAPK
NILE20331	EMIC001VAPK.001836	IC001VAPK
NILE20332	EMIC001VAPK.000544	IC001VAPK
NILE20333	EMIC001VAPK.001372	IC001VAPK
NILE20334	EMIC001VAPK.001909	IC001VAPK
NILE20335	EMIC001VAPK.000288	IC001VAPK
NILE20336	EMIC001VAPK.001142	IC001VAPK
NILE20337	EMIC001VAPK.000745	IC001VAPK
NILE20338	EMIC001VAPK.000254	IC001VAPK
NILE20339	EMIC001VAPK.001565	IC001VAPK
NILE20339	EMIC001VAPK.000732	IC001VAPK
NILE20339	EMIC001VAPK.001591	IC001VAPK
NILE20340	EMIC001VAPK.001471	IC001VAPK
NILE20341	EMIC001VAPK.001082	IC001VAPK
NILE20342	EMIC001VAPK.001810	IC001VAPK
NILE20343	EMIC001VAPK.001210	IC001VAPK
NILE20344	EMIC001VAPK.001883	IC001VAPK
NILE20342	EMIC001VAPK.000941	IC001VAPK
NILE20342	EMIC001VAPK.001035	IC001VAPK
NILE20339	EMIC001VAPK.001578	IC001VAPK
NILE20376	EMIC001VGO2.003225	IC001VGO2
NILE20377	EMIC001VGO2.000685	IC001VGO2
NILE20377	EMIC001VGO2.003366	IC001VGO2
NILE20390	EMIC001VGO2.003264	IC001VGO2
NILE20391	EMIC001VGO2.000557	IC001VGO2
NILE20392	EMIC001VGO2.000604	IC001VGO2
NILE20393	EMIC001VGO2.001014	IC001VGO2
NILE20409	EMIC001VGO2.000672	IC001VGO2
NILE20379	EMIC001VGO2.000173	IC001VGO2
NILE20379	EMIC001VGO2.002790	IC001VGO2
NILE20380	EMIC001VGO2.003178	IC001VGO2
NILE20380	EMIC001VGO2.003165	IC001VGO2
NILE20378	EMIC001VGO2.001283	IC001VGO2
NILE20378	EMIC001VGO2.002722	IC001VGO2
NILE20378	EMIC001VGO2.002025	IC001VGO2
NILE20394	EMIC001VGO2.001931	IC001VGO2
NILE20395	EMIC001VGO2.001662	IC001VGO2
NILE20396	EMIC001VGO2.001471	IC001VGO2
NILE20414	EMIC001VGO2.000732	IC001VGO2
NILE20418	EMIC001VGO2.003152	IC001VGO2
NILE20377	EMIC001VGO2.000233	IC001VGO2
NILE20402	EMIC001VGO2.002307	IC001VGO2
NILE20397	EMIC001VGO2.003251	IC001VGO2
NILE20393	EMIC001VGO2.001061	IC001VGO2
NILE20381	EMIC001VGO2.002542	IC001VGO2
NILE20381	EMIC001VGO2.002756	IC001VGO2
NILE20382	EMIC001VGO2.001249	IC001VGO2
NILE20382	EMIC001VGO2.002824	IC001VGO2
NILE20382	EMIC001VGO2.001978	IC001VGO2
NILE20399	EMIC001VGO2.002602	IC001VGO2
NILE20398	EMIC001VGO2.000745	IC001VGO2
NILE20383	EMIC001VGO2.003027	IC001VGO2
NILE20383	EMIC001VGO2.003040	IC001VGO2
NILE20383	EMIC001VGO2.003113	IC001VGO2
NILE20383	EMIC001VGO2.002975	IC001VGO2
NILE20383	EMIC001VGO2.002988	IC001VGO2
NILE20383	EMIC001VGO2.003001	IC001VGO2
NILE20383	EMIC001VGO2.003014	IC001VGO2
NILE20383	EMIC001VGO2.003053	IC001VGO2
NILE20383	EMIC001VGO2.002962	IC001VGO2
NILE20384	EMIC001VGO2.000374	IC001VGO2
NILE20384	EMIC001VGO2.002889	IC001VGO2
NILE20384	EMIC001VGO2.002902	IC001VGO2
NILE20384	EMIC001VGO2.002915	IC001VGO2
NILE20384	EMIC001VGO2.000314	IC001VGO2
NILE20384	EMIC001VGO2.002837	IC001VGO2
NILE20384	EMIC001VGO2.002850	IC001VGO2
NILE20384	EMIC001VGO2.002863	IC001VGO2
NILE20384	EMIC001VGO2.000207	IC001VGO2
NILE20384	EMIC001VGO2.002876	IC001VGO2
NILE20384	EMIC001VGO2.002928	IC001VGO2
NILE20384	EMIC001VGO2.000160	IC001VGO2
NILE20375	EMIC001VGO2.003212	IC001VGO2
NILE20375	EMIC001VGO2.001709	IC001VGO2
NILE20401	EMIC001VGO2.000544	IC001VGO2
NILE20400	EMIC001VGO2.000852	IC001VGO2
NILE20400	EMIC001VGO2.000792	IC001VGO2
NILE20401	EMIC001VGO2.000510	IC001VGO2
NILE20403	EMIC001VGO2.002354	IC001VGO2
NILE20403	EMIC001VGO2.002401	IC001VGO2
NILE20404	EMIC001VGO2.003238	IC001VGO2
NILE20404	EMIC001VGO2.001756	IC001VGO2
NILE20417	EMIC001VGO2.001505	IC001VGO2
NILE20405	EMIC001VGO2.002683	IC001VGO2
NILE20406	EMIC001VGO2.002670	IC001VGO2
NILE20406	EMIC001VGO2.000220	IC001VGO2
NILE20407	EMIC001VGO2.001108	IC001VGO2
NILE20408	EMIC001VGO2.000113	IC001VGO2
NILE20408	EMIC001VGO2.000408	IC001VGO2
NILE20385	EMIC001VGO2.003079	IC001VGO2
NILE20385	EMIC001VGO2.003066	IC001VGO2
NILE20409	EMIC001VGO2.000779	IC001VGO2
NILE20409	EMIC001VGO2.000920	IC001VGO2
NILE20386	EMIC001VGO2.000933	IC001VGO2
NILE20386	EMIC001VGO2.000805	IC001VGO2
NILE20410	EMIC001VGO2.003311	IC001VGO2
NILE20410	EMIC001VGO2.000967	IC001VGO2
NILE20411	EMIC001VGO2.001803	IC001VGO2
NILE20412	EMIC001VGO2.001790	IC001VGO2
NILE20413	EMIC001VGO2.001437	IC001VGO2
NILE20414	EMIC001VGO2.000698	IC001VGO2
NILE20414	EMIC001VGO2.003298	IC001VGO2
NILE20387	EMIC001VGO2.002260	IC001VGO2
NILE20387	EMIC001VGO2.002495	IC001VGO2
NILE20388	EMIC001VGO2.000570	IC001VGO2
NILE20389	EMIC001VGO2.002636	IC001VGO2
NILE20389	EMIC001VGO2.002696	IC001VGO2
NILE20389	EMIC001VGO2.002709	IC001VGO2
NILE20389	EMIC001VGO2.001142	IC001VGO2
NILE20415	EMIC001VGO2.001884	IC001VGO2
NILE20416	EMIC001VGO2.002226	IC001VGO2
NILE21300	EMIC001VCIQ.000045	IC001VCIQ
NILE21301	EMIC001VCIQ.000079	IC001VCIQ
NILE21302	EMIC001VCIQ.000092	IC001VCIQ
NILE21303	EMIC001VCIQ.000168	IC001VCIQ
NILE21304	EMIC001VCIQ.000181	IC001VCIQ
NILE21305	EMIC001VCIQ.000194	IC001VCIQ
NILE21306	EMIC001VCIQ.000207	IC001VCIQ
NILE21307	EMIC001VCIQ.000254	IC001VCIQ
NILE21308	EMIC001VCIQ.000267	IC001VCIQ
NILE21309	EMIC001VCIQ.000280	IC001VCIQ
NILE21310	EMIC001VCIQ.000314	IC001VCIQ
NILE21311	EMIC001VCIQ.000327	IC001VCIQ
NILE21435	EMIC001VFH8.000058	IC001VFH8
NILE21436	EMIC001VFH8.000105	IC001VFH8
NILE21437	EMIC001VFH8.000092	IC001VFH8
NILE21438	EMIC001VFH8.000118	IC001VFH8
NILE21439	EMIC001VFH8.000275	IC001VFH8
NILE21440	EMIC001VFH8.000288	IC001VFH8
NILE21436	EMIC001VFH8.000249	IC001VFH8
NILE21437	EMIC001VFH8.000262	IC001VFH8
NILV20001	VMIC001V8WF.001827	IC001V8WF
NILV20001	VMIC001V8WF.001848	IC001V8WF
NILV20002	VMIC001V8WF.001220	IC001V8WF
NILV20002	VMIC001V8WF.001680	IC001V8WF
NILV20003	VMIC001V8WF.001806	IC001V8WF
NILV20004	VMIC001V8WF.002487	IC001V8WF
NILV20005	VMIC001V8WF.001314	IC001V8WF
NILV20005	VMIC001V8WF.001356	IC001V8WF
NILV20005	VMIC001V8WF.001377	IC001V8WF
NILV20005	VMIC001V8WF.001398	IC001V8WF
NILV20005	VMIC001V8WF.001575	IC001V8WF
NILV20005	VMIC001V8WF.001596	IC001V8WF
NILV20005	VMIC001V8WF.001722	IC001V8WF
NILV20005	VMIC001V8WF.001958	IC001V8WF
NILV20006	VMIC001V8WF.000327	IC001V8WF
NILV20006	VMIC001V8WF.000844	IC001V8WF
NILV20006	VMIC001V8WF.001241	IC001V8WF
NILV20006	VMIC001V8WF.001335	IC001V8WF
NILV20006	VMIC001V8WF.001701	IC001V8WF
NILV20001	VMIC001V8WF.000147	IC001V8WF
NILV20001	VMIC001V8WF.000609	IC001V8WF
NILV20005	VMIC001V8WF.001890	IC001V8WF
NILV20006	VMIC001V8WF.000194	IC001V8WF
NILV20006	VMIC001V8WF.000562	IC001V8WF
NILV20007	VMIC001V8WF.001869	IC001V8WF
NILV20006	VMIC001V8WF.001979	IC001V8WF
NILV20008	VMIC001V8WF.001032	IC001V8WF
NILV20009	VMIC001V8WF.000280	IC001V8WF
NILV20009	VMIC001V8WF.000442	IC001V8WF
NILV20010	VMIC001V8WF.000776	IC001V8WF
NILV20011	VMIC001V8WF.001638	IC001V8WF
NILV20005	VMIC001V8WF.002000	IC001V8WF
NILV20012	VMIC001V8WF.000630	IC001V8WF
NILV20012	VMIC001V8WF.000651	IC001V8WF
NILV20012	VMIC001V8WF.002925	IC001V8WF
NILV20066	VMIC001V9U9.000572	IC001V9U9
NILV20066	VMIC001V9U9.001285	IC001V9U9
NILV20067	VMIC001V9U9.000003	IC001V9U9
NILV20067	VMIC001V9U9.000619	IC001V9U9
NILV20075	VMIC001V9U9.000050	IC001V9U9
NILV20074	VMIC001V9U9.000123	IC001V9U9
NILV20074	VMIC001V9U9.000264	IC001V9U9
NILV20074	VMIC001V9U9.002408	IC001V9U9
NILV20068	VMIC001V9U9.002536	IC001V9U9
NILV20068	VMIC001V9U9.002609	IC001V9U9
NILV20076	VMIC001V9U9.001533	IC001V9U9
NILV20077	VMIC001V9U9.001724	IC001V9U9
NILV20078	VMIC001V9U9.001771	IC001V9U9
NILV20079	VMIC001V9U9.001379	IC001V9U9
NILV20080	VMIC001V9U9.002489	IC001V9U9
NILV20090	VMIC001V9U9.001251	IC001V9U9
NILV20066	VMIC001V9U9.001439	IC001V9U9
NILV20076	VMIC001V9U9.001486	IC001V9U9
NILV20089	VMIC001V9U9.001580	IC001V9U9
NILV20089	VMIC001V9U9.001601	IC001V9U9
NILV20066	VMIC001V9U9.001669	IC001V9U9
NILV20089	VMIC001V9U9.001703	IC001V9U9
NILV20066	VMIC001V9U9.004248	IC001V9U9
NILV20081	VMIC001V9U9.000538	IC001V9U9
NILV20082	VMIC001V9U9.000666	IC001V9U9
NILV20083	VMIC001V9U9.000439	IC001V9U9
NILV20084	VMIC001V9U9.000794	IC001V9U9
NILV20073	VMIC001V9U9.000144	IC001V9U9
NILV20073	VMIC001V9U9.000204	IC001V9U9
NILV20085	VMIC001V9U9.000379	IC001V9U9
NILV20086	VMIC001V9U9.000713	IC001V9U9
NILV20087	VMIC001V9U9.000760	IC001V9U9
NILV20088	VMIC001V9U9.001332	IC001V9U9
NILV20069	VMIC001V9U9.001622	IC001V9U9
NILV20070	VMIC001V9U9.002322	IC001V9U9
NILV20071	VMIC001V9U9.002455	IC001V9U9
NILV20072	VMIC001V9U9.002823	IC001V9U9
NILV20317	VMIC001VAPK.000233	IC001VAPK
NILV20316	VMIC001VAPK.000314	IC001VAPK
NILV20314	VMIC001VAPK.000050	IC001VAPK
NILV20318	VMIC001VAPK.001155	IC001VAPK
NILV20314	VMIC001VAPK.000212	IC001VAPK
NILV20314	VMIC001VAPK.000839	IC001VAPK
NILV20315	VMIC001VAPK.000267	IC001VAPK
NILV20314	VMIC001VAPK.000165	IC001VAPK
NILV20314	VMIC001VAPK.000144	IC001VAPK
NILV20314	VMIC001VAPK.001048	IC001VAPK
NILV20313	VMIC001VAPK.000711	IC001VAPK
NILV20312	VMIC001VAPK.000348	IC001VAPK
NILV20311	VMIC001VAPK.000805	IC001VAPK
NILV20310	VMIC001VAPK.000382	IC001VAPK
NILV20403	VMIC001VGO2.000126	IC001VGO2
NILV20401	VMIC001VGO2.000455	IC001VGO2
NILV20403	VMIC001VGO2.000186	IC001VGO2
NILV20402	VMIC001VGO2.000523	IC001VGO2
NILV20403	VMIC001VGO2.000353	IC001VGO2
NILV20403	VMIC001VGO2.001518	IC001VGO2
NILV20404	VMIC001VGO2.001607	IC001VGO2
NILV20405	VMIC001VGO2.001573	IC001VGO2
NILV20403	VMIC001VGO2.003324	IC001VGO2
NILV20400	VMIC001VGO2.000617	IC001VGO2
NILV20401	VMIC001VGO2.000421	IC001VGO2
NILV20399	VMIC001VGO2.000865	IC001VGO2
NILV20398	VMIC001VGO2.001027	IC001VGO2
NILV20397	VMIC001VGO2.000899	IC001VGO2
NILV20397	VMIC001VGO2.000293	IC001VGO2
NILV20394	VMIC001VGO2.000583	IC001VGO2
NILV20396	VMIC001VGO2.000092	IC001VGO2
NILV20396	VMIC001VGO2.000387	IC001VGO2
NILV20396	VMIC001VGO2.001552	IC001VGO2
NILV20395	VMIC001VGO2.000489	IC001VGO2
NILV20393	VMIC001VGO2.001484	IC001VGO2
NILV20392	VMIC001VGO2.000651	IC001VGO2
NILV20391	VMIC001VGO2.000980	IC001VGO2
NILV20390	VMIC001VGO2.000758	IC001VGO2
